3946931.654	ניר דוד (תל עמל)				
3947063.146	כפר שמאי				
3947215.594	כלנית				
3947227.054	נירן				
3947527.255	כפר זיתים				
3947582.338	אלמוג				
3947817.358	רביד				
3948105.126	נעמי				
3948134.724	שרונה				
3948182.863	קליה				
3948616.705	כרם בן זמרה				
3948645.883	אביבים				
3948689.923	רוויה				
3948833.047	יפית				
3948993.011	מסילות				
3949064.25	קדרים				
3949256.928	רשפים				
3949492.6	נחל אלישע				
3949523.782					
3949736.924	בית הערבה				
3949747.519	שלוחות				
3949809.326	שדה נחום				
3950027.223	בכורה				
3950033.513	ארבל				
3950035.937	רועי				
3950280.371	שדי תרומות				
3950407.804	דלתון				
3950484.894	ריחאנייה				
3950608.412	רחוב				
3950714.467	חמאם				
3950957.489	משואה				
3951003.547	לבנים				
3951394.423	תל תאומים				
3951479.937	חוקוק				
3951521.879	בית שאן				
3951808.826	בירייה				
3951835.44	עלמה				
3951910.337	יבנאל				
3952014.583	צפת				
3952081.245	הזורעים				
3952106.313	"עין הנצי""ב"				
3952125.696	משכיות				
3952252.782	כפר חיטים				
3952693.07	מגדל				
3952856.369	מצפה				
3952903.25	כחל				
3953059.504	מלכייה				
3953410.54	שדה אליהו				
3953688.715	מחולה				
3953939.346	דישון				
3953957.417	רותם				
3954278.038	ארגמן				
3954598.596	עמוקה				
3954715.042	טבריה				
3954800.878	חמדת				
3954902.753	חמדיה				
3955023.866	טירת צבי				
3955430.695	נווה איתן				
3955710.761	שדמות מחולה				
3956027.082	פורייה - נווה עובד				
3956404.059	עמיעד				
3956649.28	ראש פינה				
3956803.525	חצור הגלילית				
3956810.264	מנרה				
3956895.481	אלומות				
3956906.451	מרגליות				
3956948.075	פורייה - כפר עבודה				
3957024.07	פורייה עילית				
3957303.136	משגב עם				
3957488.857	בית יוסף				
3957516.18	גינוסר				
3957534.236	גשר				
3957536.379	מעוז חיים				
3957540.114	כורזים				
3957562.457	יפתח				
3957651.37	אליפלט				
3957712.746	רמות נפתלי				
3957724.804	נווה אור				
3957985.179	מנחמיה				
3958052.308	כפר רופין				
3958889.859	שדה אליעזר				
3958957.553	ירדנה				
3958977.471	כנרת (מושבה)				
3959101.573	כנרת (קבוצה)				
3959665.98	מחניים				
3959891.379	אוהלו				
3959999.509	בית זרע				
3960001.181	אמנון				
3960158.946	דגניה א'				
3960192.244	מטולה				
3960247.401	דגניה ב'				
3960295.639	כפר גלעדי				
3960302.246	קריית שמונה				
3960534.405	אפיקים				
3960603.453	איילת השחר				
3960718.857	אשדות יעקב (איחוד)				
3960974.241	אשדות יעקב (מאוחד)				
3961868.188	טובא-זנגרייה				
3962667.374	נאות מרדכי				
3962729.495	יובל				
3962806.699	מסדה				
3962959.502	משמר הירדן				
3963050.978	מעגן				
3963202.016	יסוד המעלה				
3963218.446	אלמגור				
3963352.957	כפר הנשיא				
3963395.285	שער הגולן				
3963555.595	בית הלל				
3963803.463	מעיין ברוך				
3963857.231	כרכום				
3964073.115	כפר בלום				
3964095.062	חולתה				
3964941.116	תל קציר				
3965181.454	גדות				
3965243.283	הגושרים				
3965331.744	עמיר				
3965409.403	האון				
3965596.59	שדה נחמיה				
3967237.71	דפנה				
3967354.501	חד-נס				
3967531.783	עין גב				
3968083.8	להבות הבשן				
3968116.665	גונן				
3968150.647	שאר ישוב				
3968881.49	דן				
3969113.775	מבוא חמה				
3969336.858	כפר סאלד				
3969655.589	שמיר				
3969736.904	רמות				
3970042.532	כפר חרוב				
3971563.974	שניר				
3972055.342	גבעת יואב				
3972207.121	מעלה גמלא				
3972504.224	בני יהודה				
3973066.29	קצרין				
3973074.167	נאות גולן				
3973930.411	קלע				
3974028.211	קדמת צבי				
3974339.888	כנף				
3974553.193	אפיק				
3975064.213	גשור				
3976195.559	שעל				
3977006.581	אלי-עד				
3977594.925	עין קנייא				
3978088.725	מיצר				
3978625.717	אניעם				
3978774.514	"נווה אטי""ב"				
3979670.287	אודם				
3979830.197	נחל נמרוד				
3980058.488	נטור				
3980312.297	מסעדה				
3980970.102	אורטל				
3981361.913	אבני איתן				
3981758.536	מג'דל שמס				
3982072.849	אל -רום				
3983017.875	מרום גולן				
3983088.985	בוקעאתא				
3983372.894	נוב				
3984525.572	חספין				
3984547.284	יונתן				
3984683.643	עין זיוון				
3986307.455	רמת מגשימים				
3986354.862	קשת				
3989749.882	אלוני הבשן				
X	MGLSDE_LOC				
